Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%),Latitude,Longitude
2024,41658,47849.0,7849.0,Parramatta North Public School,North Parramatta,NSW,2151,Government,Primary,School Single Entity,Individual Reporting,https://parramattn-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1067.0,75.0,15.0,21.0,35.0,29.0,23.0,17.8,6.0,2.6,272.0,133.0,139.0,272.0,2.0,80.0,20.0,0.0,-33.804063,151.004573
2024,41659,47846.0,7846.0,Parramatta West Public School,Parramatta,NSW,2150,Government,Primary,School Single Entity,Individual Reporting,https://parramattw-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1026.0,58.0,28.0,22.0,29.0,20.0,58.0,58.4,17.0,8.9,916.0,444.0,472.0,916.0,1.0,90.0,10.0,0.0,-33.824472,150.990968
2024,41660,50714.0,10714.0,Penrith Public School,Penrith,NSW,2750,Government,Primary,School Single Entity,Individual Reporting,https://penrith-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,974.0,35.0,40.0,28.0,20.0,11.0,37.0,35.0,13.0,9.5,506.0,245.0,261.0,506.0,12.0,45.0,55.0,0.0,-33.75614302,150.70542
2024,41661,50749.0,10749.0,Pitt Town Public School,Pitt Town,NSW,2756,Government,Primary,School Single Entity,Individual Reporting,https://pitttown-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,991.0,42.0,34.0,35.0,21.0,9.0,18.0,15.4,4.0,2.6,262.0,124.0,138.0,262.0,11.0,5.0,95.0,0.0,-33.58436312,150.8599096
2024,41662,46357.0,6357.0,Plumpton Public School,Plumpton,NSW,2761,Government,Primary,School Single Entity,Individual Reporting,https://plumpton-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,988.0,41.0,35.0,31.0,24.0,9.0,37.0,33.8,12.0,9.0,511.0,245.0,266.0,511.0,7.0,75.0,25.0,0.0,-33.749158,150.838556
2024,41663,50782.0,10782.0,Quakers Hill Public School,Quakers Hill,NSW,2763,Government,Primary,School Single Entity,Individual Reporting,https://quakershil-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1105.0,86.0,9.0,14.0,30.0,46.0,56.0,56.9,8.0,6.3,1049.0,497.0,552.0,1049.0,4.0,81.0,19.0,0.0,-33.737467,150.885265
2024,41664,50717.0,10717.0,Regentville Public School,Regentville,NSW,2745,Government,Primary,School Single Entity,Individual Reporting,https://regentvill-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1005.0,49.0,27.0,38.0,25.0,10.0,43.0,32.6,10.0,5.1,561.0,261.0,300.0,561.0,9.0,13.0,87.0,0.0,-33.77728,150.668311
2024,41665,50736.0,10736.0,Richmond North Public School,North Richmond,NSW,2754,Government,Primary,School Single Entity,Individual Reporting,https://richmondn-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,987.0,41.0,35.0,32.0,23.0,10.0,15.0,16.6,7.0,2.5,290.0,132.0,158.0,290.0,12.0,11.0,89.0,0.0,-33.580591,150.716871
2024,41666,50786.0,10786.0,Riverstone Public School,Riverstone,NSW,2765,Government,Primary,School Single Entity,Individual Reporting,https://riverstone-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,P-6,Major Cities,983.0,39.0,38.0,21.0,24.0,17.0,34.0,40.8,16.0,12.3,597.0,294.0,303.0,597.0,15.0,53.0,47.0,0.0,-33.678387,150.871019
2024,41667,47860.0,7860.0,Rouse Hill Public School,Rouse Hill,NSW,2155,Government,Primary,School Single Entity,Individual Reporting,https://rousehill-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1090.0,82.0,9.0,18.0,35.0,38.0,73.0,74.7,10.0,10.7,1198.0,583.0,615.0,1198.0,2.0,67.0,33.0,0.0,-33.6801,150.92
2024,41668,47746.0,7746.0,Rydalmere Public School,Rydalmere,NSW,2116,Government,Primary,School Single Entity,Individual Reporting,https://rydalmere-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,P-6,Major Cities,1025.0,58.0,24.0,31.0,31.0,14.0,20.0,18.7,4.0,3.3,152.0,67.0,85.0,152.0,3.0,69.0,31.0,0.0,-33.814317,151.044705
2024,41669,50774.0,10774.0,St Marys Public School,St Marys,NSW,2760,Government,Primary,School Single Entity,Individual Reporting,https://stmarys-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,P-6,Major Cities,944.0,22.0,48.0,27.0,18.0,7.0,20.0,18.8,10.0,3.7,270.0,139.0,131.0,270.0,17.0,54.0,46.0,0.0,-33.768364,150.770634
2024,41670,50780.0,10780.0,Schofields Public School,Schofields,NSW,2762,Government,Primary,School Single Entity,Individual Reporting,https://schofields-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1084.0,80.0,13.0,18.0,32.0,38.0,50.0,60.0,10.0,10.3,1067.0,506.0,561.0,1067.0,3.0,77.0,23.0,0.0,-33.693115,150.875247
2024,41671,47822.0,7822.0,Seven Hills North Public School,Seven Hills,NSW,2147,Government,Primary,School Single Entity,Individual Reporting,https://sevenhilln-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1075.0,77.0,12.0,22.0,31.0,35.0,15.0,14.3,4.0,2.6,254.0,117.0,137.0,254.0,8.0,46.0,54.0,0.0,-33.76,150.955
2024,41672,50844.0,10844.0,Springwood Public School,Springwood,NSW,2777,Government,Primary,School Single Entity,Individual Reporting,https://springwood-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1058.0,71.0,14.0,27.0,30.0,28.0,25.0,22.1,7.0,6.1,362.0,184.0,178.0,362.0,7.0,15.0,85.0,0.0,-33.70436506,150.5737188
2024,41673,56290.0,16290.0,Toongabbie Public School,Toongabbie,NSW,2146,Government,Primary,School Single Entity,Individual Reporting,https://toongabbie-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1065.0,74.0,15.0,25.0,30.0,30.0,27.0,25.2,10.0,6.6,419.0,205.0,214.0,419.0,3.0,54.0,46.0,0.0,-33.787181,150.966667
2024,41674,50787.0,10787.0,Vineyard Public School,Vineyard,NSW,2765,Government,Primary,School Single Entity,Individual Reporting,https://vineyard-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,959.0,28.0,48.0,36.0,11.0,5.0,2.0,5.1,4.0,1.5,76.0,38.0,38.0,76.0,13.0,28.0,72.0,0.0,-33.647352,150.857935
2024,41675,50721.0,10721.0,Wallacia Public School,Wallacia,NSW,2745,Government,Primary,School Single Entity,Individual Reporting,https://wallacia-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Inner Regional,965.0,31.0,44.0,32.0,19.0,6.0,3.0,4.0,4.0,1.4,53.0,32.0,21.0,53.0,9.0,20.0,80.0,0.0,-33.862695,150.641613
2024,41676,50869.0,10869.0,Wentworth Falls Public School,Wentworth Falls,NSW,2782,Government,Primary,School Single Entity,Individual Reporting,https://wentwthfal-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1064.0,74.0,13.0,25.0,31.0,31.0,20.0,20.3,9.0,2.9,366.0,157.0,209.0,366.0,6.0,19.0,81.0,0.0,-33.714112,150.373525
2024,41677,47813.0,7813.0,Wentworthville Public School,Wentworthville,NSW,2145,Government,Primary,School Single Entity,Individual Reporting,https://wentwthvil-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1110.0,87.0,6.0,12.0,36.0,46.0,57.0,55.0,9.0,8.2,850.0,395.0,455.0,850.0,1.0,96.0,4.0,0.0,-33.814004,150.968613
2024,41678,50751.0,10751.0,Wilberforce Public School,Wilberforce,NSW,2756,Government,Primary,School Single Entity,Individual Reporting,https://wilberforc-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,995.0,44.0,31.0,40.0,21.0,8.0,21.0,19.2,6.0,2.8,336.0,165.0,171.0,336.0,9.0,6.0,94.0,0.0,-33.558704,150.839763
2024,41679,50755.0,10755.0,Windsor Public School,Windsor,NSW,2756,Government,Primary,School Single Entity,Individual Reporting,https://windsor-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,927.0,17.0,54.0,24.0,13.0,9.0,9.0,9.4,8.0,1.8,115.0,50.0,65.0,115.0,25.0,17.0,83.0,0.0,-33.610366,150.816413
2024,41680,48698.0,8698.0,Wisemans Ferry Public School,Wisemans Ferry,NSW,2775,Government,Primary,School Single Entity,Individual Reporting,https://wisemansfe-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Inner Regional,925.0,16.0,50.0,33.0,14.0,2.0,2.0,2.7,3.0,0.9,42.0,15.0,27.0,42.0,21.0,7.0,93.0,0.0,-33.385958,150.984133
2024,41681,45440.0,5440.0,Warragamba Public School,Warragamba,NSW,2752,Government,Primary,School Single Entity,Individual Reporting,https://warragamba-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Inner Regional,954.0,26.0,49.0,36.0,12.0,3.0,25.0,24.2,8.0,4.1,422.0,190.0,232.0,422.0,11.0,9.0,91.0,0.0,-33.890924,150.60539
2024,41682,47843.0,7843.0,Parramatta East Public School,Parramatta,NSW,2150,Government,Primary,School Single Entity,Individual Reporting,https://parramatte-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1093.0,82.0,11.0,16.0,32.0,41.0,29.0,29.4,8.0,3.8,481.0,254.0,227.0,481.0,2.0,79.0,21.0,0.0,-33.806081,151.017766
2024,41683,50859.0,10859.0,Hazelbrook Public School,Hazelbrook,NSW,2779,Government,Primary,School Single Entity,Individual Reporting,https://hazelbrook-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1045.0,66.0,16.0,33.0,28.0,23.0,24.0,20.5,6.0,3.2,355.0,189.0,166.0,355.0,8.0,11.0,89.0,0.0,-33.726554,150.459399
2024,41684,47814.0,7814.0,Westmead Public School,Westmead,NSW,2145,Government,Primary,School Single Entity,Individual Reporting,https://westmead-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1122.0,90.0,6.0,9.0,31.0,53.0,72.0,43.9,14.0,4.7,750.0,355.0,395.0,750.0,1.0,96.0,4.0,0.0,-33.810171,150.985291
2024,41685,47823.0,7823.0,Seven Hills Public School,Seven Hills,NSW,2147,Government,Primary,School Single Entity,Individual Reporting,https://sevenhills-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1020.0,56.0,28.0,23.0,30.0,18.0,8.0,8.0,2.0,1.8,123.0,64.0,59.0,123.0,4.0,69.0,31.0,0.0,-33.770031,150.937488
2024,41686,45313.0,5313.0,Katoomba North Public School,Katoomba,NSW,2780,Government,Primary,School Single Entity,Individual Reporting,https://katoomban-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,990.0,42.0,30.0,33.0,27.0,10.0,7.0,9.9,4.0,1.8,128.0,65.0,63.0,128.0,12.0,15.0,85.0,0.0,-33.699128,150.315134
2024,41687,47810.0,7810.0,Pendle Hill Public School,Wentworthville,NSW,2145,Government,Primary,School Single Entity,Individual Reporting,https://pendlehill-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,P-6,Major Cities,1036.0,63.0,23.0,22.0,34.0,21.0,26.0,24.8,14.0,6.7,330.0,163.0,167.0,330.0,2.0,89.0,11.0,0.0,-33.80981273,150.9530887
2024,41688,56237.0,16237.0,Hilltop Road Public School,Merrylands,NSW,2160,Government,Primary,School Single Entity,Individual Reporting,https://hilltoprd-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,965.0,31.0,48.0,27.0,18.0,8.0,50.0,47.8,12.0,4.7,760.0,372.0,388.0,760.0,4.0,82.0,18.0,0.0,-33.826331,150.973319
2024,41689,50732.0,10732.0,Richmond Public School,Richmond,NSW,2753,Government,Primary,School Single Entity,Individual Reporting,https://richmond-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1053.0,70.0,21.0,26.0,27.0,27.0,20.0,15.5,4.0,2.6,290.0,147.0,143.0,290.0,6.0,39.0,61.0,0.0,-33.598937,150.757514
2024,41690,47747.0,7747.0,Dundas Public School,Dundas,NSW,2117,Government,Primary,School Single Entity,Individual Reporting,https://dundas-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1072.0,76.0,14.0,24.0,31.0,32.0,21.0,18.7,5.0,3.0,326.0,156.0,170.0,326.0,3.0,70.0,30.0,0.0,-33.804424,151.036399
2024,41691,50772.0,10772.0,Oxley Park Public School,St Marys,NSW,2760,Government,Primary,School Single Entity,Individual Reporting,https://oxleypark-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,P-6,Major Cities,957.0,27.0,47.0,29.0,17.0,7.0,39.0,39.6,10.0,5.3,616.0,306.0,310.0,616.0,12.0,57.0,43.0,0.0,-33.771451,150.788894
2024,41692,50789.0,10789.0,Rooty Hill Public School,Rooty Hill,NSW,2766,Government,Primary,School Single Entity,Individual Reporting,https://rootyhill-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,984.0,40.0,38.0,30.0,22.0,10.0,42.0,42.1,12.0,7.3,671.0,330.0,341.0,671.0,9.0,69.0,31.0,0.0,-33.769292,150.840435
2024,41693,50687.0,10687.0,Cambridge Park Public School,Cambridge Park,NSW,2747,Government,Primary,School Single Entity,Individual Reporting,https://cambridgpk-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,P-6,Major Cities,926.0,16.0,58.0,28.0,11.0,3.0,43.0,37.3,16.0,10.2,515.0,252.0,263.0,515.0,15.0,18.0,82.0,0.0,-33.747017,150.725939
2024,41694,47829.0,7829.0,Blacktown North Public School,Blacktown,NSW,2148,Government,Primary,School Single Entity,Individual Reporting,https://blacktownn-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1055.0,70.0,16.0,23.0,37.0,24.0,28.0,30.2,8.0,6.8,364.0,180.0,184.0,364.0,2.0,92.0,8.0,0.0,-33.75879,150.913134
2024,41695,50757.0,10757.0,Windsor South Public School,South Windsor,NSW,2756,Government,Primary,School Single Entity,Individual Reporting,https://windsorsth-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,868.0,6.0,70.0,18.0,9.0,3.0,19.0,19.6,11.0,4.3,286.0,139.0,147.0,286.0,34.0,10.0,90.0,0.0,-33.618221,150.804036
2024,41696,47748.0,7748.0,Oatlands Public School,Oatlands,NSW,2117,Government,Primary,School Single Entity,Individual Reporting,https://oatlands-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1077.0,78.0,11.0,21.0,32.0,36.0,15.0,14.1,7.0,2.8,161.0,81.0,80.0,161.0,4.0,54.0,46.0,0.0,-33.79995194,151.0227813
2024,41697,47749.0,7749.0,Telopea Public School,Telopea,NSW,2117,Government,Primary,School Single Entity,Individual Reporting,https://telopea-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,962.0,30.0,43.0,29.0,19.0,9.0,9.0,10.1,5.0,1.8,128.0,64.0,64.0,128.0,13.0,59.0,41.0,0.0,-33.797032,151.04364
2024,41698,47832.0,7832.0,Blacktown West Public School,Blacktown,NSW,2148,Government,Primary,School Single Entity,Individual Reporting,https://blacktownw-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,984.0,39.0,40.0,28.0,23.0,10.0,29.0,27.0,8.0,5.4,421.0,208.0,213.0,421.0,7.0,70.0,30.0,0.0,-33.770441,150.893057
2024,41699,47745.0,7745.0,Rydalmere East Public School,Ermington,NSW,2115,Government,Primary,School Single Entity,Individual Reporting,https://rydalmeree-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,P-6,Major Cities,1012.0,52.0,30.0,31.0,26.0,13.0,7.0,12.8,5.0,6.0,98.0,42.0,56.0,98.0,3.0,52.0,48.0,0.0,-33.817144,151.05818
2024,41700,47744.0,7744.0,Ermington West Public School,Ermington,NSW,2115,Government,Primary,School Single Entity,Individual Reporting,https://ermingtonw-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1021.0,56.0,30.0,20.0,25.0,24.0,16.0,15.0,8.0,1.8,105.0,46.0,59.0,105.0,8.0,60.0,40.0,0.0,-33.805894,151.058368
2024,41701,50715.0,10715.0,Penrith South Public School,Penrith,NSW,2750,Government,Primary,School Single Entity,Individual Reporting,https://penrithsth-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,961.0,29.0,44.0,33.0,18.0,6.0,35.0,27.4,11.0,6.6,427.0,198.0,229.0,427.0,15.0,21.0,79.0,0.0,-33.763901,150.700637
2024,41702,50690.0,10690.0,Castlereagh Public School,Castlereagh,NSW,2749,Government,Primary,School Single Entity,Individual Reporting,https://castlereag-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,971.0,34.0,45.0,33.0,18.0,4.0,7.0,6.4,4.0,1.7,114.0,54.0,60.0,114.0,8.0,8.0,92.0,0.0,-33.667028,150.675968
2024,41703,47750.0,7750.0,Yates Avenue Public School,Dundas Valley,NSW,2117,Government,Primary,School Single Entity,Individual Reporting,https://yatesave-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,P-6,Major Cities,1020.0,56.0,23.0,29.0,33.0,15.0,14.0,15.3,11.0,5.5,139.0,49.0,90.0,139.0,8.0,55.0,45.0,0.0,-33.795608,151.058398
2024,41704,47824.0,7824.0,Seven Hills West Public School,Seven Hills,NSW,2147,Government,Primary,School Single Entity,Individual Reporting,https://sevenhillw-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,P-6,Major Cities,1007.0,50.0,32.0,27.0,28.0,13.0,26.0,27.3,11.0,9.3,333.0,162.0,171.0,333.0,5.0,76.0,24.0,0.0,-33.765987,150.921605
2024,41705,47835.0,7835.0,Marayong Public School,Blacktown,NSW,2148,Government,Primary,School Single Entity,Individual Reporting,https://marayong-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,P-6,Major Cities,977.0,36.0,41.0,28.0,22.0,9.0,36.0,43.4,12.0,13.2,561.0,252.0,309.0,561.0,7.0,65.0,35.0,0.0,-33.756609,150.895304
2024,41706,47820.0,7820.0,Lalor Park Public School,Lalor Park,NSW,2147,Government,Primary,School Single Entity,Individual Reporting,https://lalorpark-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,P-6,Major Cities,923.0,16.0,56.0,23.0,14.0,8.0,24.0,29.1,13.0,8.2,188.0,91.0,97.0,188.0,19.0,44.0,56.0,0.0,-33.760504,150.93125
2024,41707,47821.0,7821.0,Bert Oldfield Public School,Seven Hills,NSW,2147,Government,Primary,School Single Entity,Individual Reporting,https://bertoldfie-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1030.0,60.0,26.0,27.0,28.0,20.0,15.0,14.2,4.0,2.5,211.0,103.0,108.0,211.0,3.0,70.0,30.0,0.0,-33.777505,150.924537
2024,41708,47830.0,7830.0,Blacktown South Public School,Blacktown,NSW,2148,Government,Primary,School Single Entity,Individual Reporting,https://blacktowns-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1052.0,69.0,20.0,23.0,30.0,27.0,60.0,53.7,14.0,5.9,987.0,459.0,528.0,987.0,3.0,83.0,17.0,0.0,-33.780193,150.905175
2024,41709,50841.0,10841.0,Warrimoo Public School,Warrimoo,NSW,2774,Government,Primary,School Single Entity,Individual Reporting,https://warrimoo-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1056.0,70.0,10.0,28.0,35.0,27.0,11.0,9.4,3.0,1.8,144.0,71.0,73.0,144.0,11.0,8.0,92.0,0.0,-33.728056,150.600217
2024,41710,50773.0,10773.0,St Marys North Public School,North St Marys,NSW,2760,Government,Primary,School Single Entity,Individual Reporting,https://stmarysnth-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,873.0,6.0,68.0,20.0,9.0,2.0,29.0,22.2,12.0,4.2,352.0,168.0,184.0,352.0,31.0,28.0,72.0,0.0,-33.756231,150.782596
2024,41711,55298.0,15298.0,Quakers Hill East Public School,Acacia Gardens,NSW,2763,Government,Primary,School Single Entity,Individual Reporting,https://quakershie-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1094.0,83.0,10.0,18.0,33.0,39.0,39.0,36.7,6.0,4.3,678.0,333.0,345.0,678.0,1.0,71.0,29.0,0.0,-33.732484,150.914359
2024,41712,47803.0,7803.0,Darcy Road Public School,Wentworthville,NSW,2145,Government,Primary,School Single Entity,Individual Reporting,https://darcyroad-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1116.0,88.0,6.0,11.0,36.0,48.0,44.0,43.2,2.0,4.5,626.0,319.0,307.0,626.0,1.0,95.0,5.0,0.0,-33.801954,150.96599
2024,41713,47826.0,7826.0,Vardys Road Public School,Seven Hills,NSW,2147,Government,Primary,School Single Entity,Individual Reporting,https://vardysroad-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,1038.0,63.0,23.0,27.0,29.0,20.0,27.0,26.0,6.0,5.6,459.0,226.0,233.0,459.0,3.0,33.0,67.0,0.0,-33.757148,150.942765
2024,41714,47833.0,7833.0,Lynwood Park Public School,Blacktown,NSW,2148,Government,Primary,School Single Entity,Individual Reporting,https://lynwoodpk-p.schools.nsw.gov.au,NSW Department of Education,https://education.nsw.gov.au/,K-6,Major Cities,980.0,38.0,42.0,29.0,21.0,8.0,14.0,13.6,4.0,2.5,222.0,109.0,113.0,222.0,6.0,48.0,52.0,0.0,-33.754408,150.926373
