Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%)
2024,45922,40927,927,Sacred Heart Girls' College,Oakleigh,VIC,3166,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.shgc.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,1100,84,9,18,33,40,90,80.4,42,34.8,951,951,0,951,0,64,36,0
2024,45923,41259,1259,St Vincent de Paul's School,Morwell,VIC,3840,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stvmorwell.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,993,43,34,41,21,5,19,16.4,18,9.2,208,117,91,208,1,14,86,0
2024,45924,41171,1171,St Mary's School,Sea Lake,VIC,3533,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smsealake.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Outer Regional,1006,50,22,48,19,10,5,4.2,6,3.2,31,15,16,31,3,0,100,0
2024,45925,41099,1099,St Joseph's School,Yarra Junction,VIC,3797,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjyarrajunction.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1005,49,31,42,21,6,11,9,9,6.7,93,40,53,93,5,1,99,0
2024,45926,41244,1244,St Stephen's School,Reservoir,VIC,3073,Catholic,Primary,School Single Entity,Individual Reporting,http://www.ssreservoireast.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,998,46,34,20,34,12,,,,,,,,,,,,
2024,45927,40986,986,St Brendan's School,Lakes Entrance,VIC,3909,Catholic,Primary,School Single Entity,Individual Reporting,http://www.lakesent.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Outer Regional,1006,50,31,33,22,13,22,19.5,17,10.8,249,130,119,249,7,8,92,0
2024,45928,41133,1133,St Martin of Tours School,Rosanna,VIC,3084,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smrosanna.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1129,91,3,15,31,51,45,32.1,19,10.7,474,255,219,474,0,24,76,0
2024,45929,41191,1191,St Michael's School,Tallangatta,VIC,3700,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smtallangatta.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Outer Regional,993,43,36,39,18,7,9,7.6,7,4.1,75,36,39,75,0,0,100,0
2024,45930,40769,769,Christ Our Holy Redeemer School,Oakleigh East,VIC,3166,Catholic,Primary,School Single Entity,Individual Reporting,http://www.cohroakeast.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1082,79,11,26,33,31,18,12,7,3.7,144,80,64,143.6,0,21,79,0
2024,45931,40898,898,Our Lady of the Nativity School,Aberfeldie,VIC,3040,Catholic,Primary,School Single Entity,Individual Reporting,http://www.olnaberfeldie.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1116,88,4,17,36,43,28,23.3,17,10.6,374,169,205,374,0,15,85,0
2024,45932,41041,1041,St John's Regional College,Dandenong,VIC,3175,Catholic,Secondary,School Single Entity,Individual Reporting,https://www.sjrc.vic.edu.au/,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,996,45,36,33,24,7,60,55.5,35,30.9,568,269,299,568,0,35,65,0
2024,45933,40873,873,Nagle College,Bairnsdale,VIC,3875,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.nagle.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Outer Regional,1015,54,24,41,26,9,86,75,70,52.6,783,415,368,783,5,3,97,0
2024,45934,41167,1167,St Mary's School,Robinvale,VIC,3549,Catholic,Combined,School Single Entity,Individual Reporting,http://www.smrobinvale.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-8,Outer Regional,968,33,46,31,17,6,22,19.6,14,10.3,266,121,145,266,2,24,76,0
2024,45935,42131,2131,Our Lady's School,Wangaratta,VIC,3677,Catholic,Primary,School Single Entity,Individual Reporting,http://www.olwangaratta.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,987,41,47,28,15,10,12,9.9,10,6.2,97,55,42,96.8,10,14,86,0
2024,45936,40764,764,Emmaus College,Vermont South,VIC,3133,Catholic,Secondary,School Head Campus,Rolled Reporting,http://www.emmaus.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,1079,78,8,26,39,27,157,120.2,68,55.3,1444,700,744,1444,0,27,73,0
2024,45937,41009,1009,St Dominic's School,Broadmeadows,VIC,3047,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sdbroadmeadows.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,954,26,50,25,18,6,27,22,19,12.9,258,139,119,257.9,0,91,9,0
2024,45938,41219,1219,St Patrick's School,Tongala,VIC,3621,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sptongala.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,993,43,37,34,22,8,11,8.2,7,5.8,84,36,48,84,0,6,94,0
2024,45939,40987,987,St Bridget's School,Balwyn North,VIC,3104,Catholic,,School Single Entity,Individual Reporting,http://www.sbgreythorn.catholic.edu.au,,,Prep-6,Major Cities,,,,,,,,,,,,,,,,,,
2024,45940,41114,1114,St Leonard's School,Glen Waverley,VIC,3150,Catholic,Primary,School Single Entity,Individual Reporting,http://www.leonardsgwav.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1144,94,4,13,25,59,24,18.2,12,7,266,118,148,264.8,0,70,29,0
2024,45941,41243,1243,St Scholastica's School,Bennettswood,VIC,3125,Catholic,Primary,School Single Entity,Individual Reporting,http://www.ssbennettswood.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1056,70,19,27,30,24,13,10.4,4,2.9,108,43,65,108,3,46,54,0
2024,45942,40999,999,St Christopher's School,Glen Waverley,VIC,3150,Catholic,Primary,School Single Entity,Individual Reporting,http://www.scsyndal.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1132,92,5,10,33,52,13,8.6,8,4,140,63,77,140,0,70,30,0
2024,45943,41050,1050,St John Vianney's School,Parkdale,VIC,3195,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjvparkdale.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1099,84,6,21,37,36,18,13.5,13,6.6,153,74,79,153,0,4,96,0
2024,45944,41229,1229,Ss Peter & Paul's School,Doncaster East,VIC,3109,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sppdcstr.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1090,82,7,24,33,36,9,6.3,7,2.7,63,28,35,62.2,0,67,33,0
2024,45945,41137,1137,St Mary of the Angels College,Nathalia,VIC,3638,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.smota.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Inner Regional,1012,52,28,37,25,10,64,53.9,55,45.1,626,302,324,626,4,4,96,0
2024,45946,40805,805,Holy Family School,Doveton,VIC,3177,Catholic,Primary,School Single Entity,Individual Reporting,http://www.hfdoveton.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,966,31,51,25,20,4,11,9.4,12,8.9,101,53,48,101,0,91,9,0
2024,45947,40747,747,Aquinas College,Ringwood,VIC,3134,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.aquinas.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,1082,79,9,26,36,30,154,140,99,79.3,1671,807,864,1671,1,5,95,0
2024,45948,41181,1181,St Matthew's School,Fawkner,VIC,3060,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smfawknernth.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1011,52,30,31,27,12,26,20.6,12,7.6,229,103,126,229,1,66,34,0
2024,45949,41051,1051,St John Vianney's School,Mulgrave,VIC,3170,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjvmulgrave.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1045,66,15,32,39,14,36,29.7,20,16.1,422,191,231,422,0,73,27,0
2024,45950,41119,1119,St Luke's School,Lalor,VIC,3075,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stlukelr.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1047,67,18,29,35,18,28,23.9,12,7.4,312,163,149,312,0,68,32,0
2024,45951,41015,1015,St Francis de Sales School,Oak Park,VIC,3046,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sfoakpark.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1084,80,10,24,32,35,24,20,9,4.8,247,131,116,247,1,51,49,0
2024,45952,41253,1253,St Thomas More's School,Belgrave,VIC,3160,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smbelgrave.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1074,77,13,24,32,31,10,8.2,13,7.2,102,51,51,102,2,11,89,0
2024,45953,41239,1239,St Pius X School,Warrnambool,VIC,3280,Catholic,Primary,School Single Entity,Individual Reporting,http://www.spwarrnambool.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1005,49,35,32,22,12,21,17.6,23,14.3,240,124,116,239.8,4,12,88,0
2024,45954,40998,998,St Christopher's School,Airport West,VIC,3042,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stcapw.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1079,78,7,28,38,26,55,43.9,29,19.9,709,326,383,709,1,7,93,0
2024,45955,40932,932,Sacred Heart School,Elliminyt,VIC,3250,Catholic,Primary,School Single Entity,Individual Reporting,http://www.shcolac.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1028,59,20,41,27,12,34,29.7,17,8.9,412,185,227,412,0,9,91,0
2024,45956,40934,934,Sacred Heart School,Diamond Creek,VIC,3089,Catholic,Primary,School Single Entity,Individual Reporting,http://www.shdiamondcreek.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1084,80,8,28,34,30,18,12.4,9,6.3,153,75,78,153,1,13,87,0
2024,45957,41185,1185,St Michael's School,Berwick,VIC,3806,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stmberwick.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1093,82,7,23,37,32,35,28.1,17,10.2,447,212,235,447,0,2,98,0
2024,45958,40749,749,Ave Maria College,Aberfeldie,VIC,3040,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.avemaria.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,1076,77,8,28,38,26,69,65.2,41,33.1,807,807,0,807,0,6,94,0
2024,45959,40901,901,Our Lady of the Way School,Reservoir East,VIC,3083,Catholic,Primary,School Single Entity,Individual Reporting,http://www.olwkingsbury.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1073,76,19,20,25,36,16,11.8,9,5.6,173,90,83,173,0,45,55,0
2024,45960,41120,1120,St Luke the Evangelist School,Blackburn South,VIC,3130,Catholic,Primary,School Single Entity,Individual Reporting,http://www.slblackburnsth.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1113,87,6,17,33,45,15,11.1,5,3.5,145,68,77,145,1,24,76,0
2024,45961,40982,982,St Bernard's School,Wangaratta,VIC,3677,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sbwangaratta.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1043,65,17,33,33,17,37,30.7,20,14.2,359,177,182,359,3,5,95,0
2024,45962,40880,880,Our Lady Help of Christians School,Murtoa,VIC,3390,Catholic,Primary,School Single Entity,Individual Reporting,http://www.olhcmurtoa.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Outer Regional,1032,61,17,33,37,13,4,3,5,2.4,29,14,15,29,7,21,79,0
2024,45963,40845,845,Marian College,Sunshine West,VIC,3020,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.mariansw.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,995,44,37,33,22,8,87,78.9,53,42,858,858,0,858,0,50,50,0
2024,45964,56965,16965,Mount St Joseph Girls' College,Altona,VIC,3018,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.msj.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,1098,84,10,21,31,38,90,88,43,39.3,1170,1170,0,1170,0,35,65,0
2024,45966,40882,882,Our Lady Help of Christians School,Wendouree,VIC,3355,Catholic,Primary,School Single Entity,Individual Reporting,http://www.olhcwendouree.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1013,53,32,31,26,11,13,10.4,10,5.4,110,62,48,110,2,16,84,0
2024,45967,41001,1001,St Clement of Rome School,Bulleen,VIC,3105,Catholic,Primary,School Single Entity,Individual Reporting,http://www.clementbulleen.com,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1122,90,4,17,32,46,39,33.1,12,6.4,470,230,240,470,1,15,85,0
2024,45968,41071,1071,St Joseph's Primary School,Boronia,VIC,3155,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjboronia.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1078,78,11,25,34,30,17,12.6,14,7.5,142,61,81,142,3,26,74,0
2024,45969,40933,933,Sacred Heart School,Corryong,VIC,3707,Catholic,Primary,School Head Campus,Individual Reporting,http://www.shcorryong.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Outer Regional,999,46,34,35,22,9,8,5.4,6,3,56,27,29,56,0,4,96,0
2024,45970,56964,16964,Mater Christi College,Belgrave,VIC,3160,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.materchristi.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,1093,82,7,25,36,33,68,58.1,33,27.6,686,686,0,686,0,13,87,0
2024,45971,40885,885,Our Lady of Lourdes School,Bayswater,VIC,3153,Catholic,Primary,School Single Entity,Individual Reporting,http://www.olbayswater.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1018,55,28,27,26,19,15,8.8,5,3.2,87,44,43,87,2,59,41,0
2024,45972,41068,1068,St Joseph's College,Ferntree Gully,VIC,3156,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.stjosephs.com.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,1047,67,14,35,37,13,89,81.1,34,27.1,974,0,974,974,0,3,97,1
2024,45973,41278,1278,Annunciation School,Brooklyn,VIC,3012,Catholic,Primary,School Single Entity,Individual Reporting,http://www.asbrooklyn.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1065,74,13,28,32,27,12,7,7,3.7,69,36,33,69,0,37,63,0
2024,45974,41118,1118,St Louis de Montfort's School,Aspendale,VIC,3195,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stlouisaspendale.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1107,86,5,21,34,40,44,37.5,27,16.1,566,241,325,564.2,0,10,90,0
2024,45975,41254,1254,St Thomas More's School,Hadfield,VIC,3046,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stmhadfield.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1073,77,16,23,32,30,44,32.4,27,15.1,389,172,217,389,0,65,35,0
2024,45976,40750,750,Avila College,Mount Waverley,VIC,3149,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.avilacollege.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,1107,86,6,19,34,40,104,91,54,38.1,1046,1046,0,1046,0,13,87,0
2024,45977,41237,1237,St Philip's School,Blackburn North,VIC,3130,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stphilipbbn.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1109,87,7,19,29,44,7,4.8,10,5.2,33,20,13,33,0,60,40,0
2024,45978,40801,801,Holy Child School,Dallas,VIC,3047,Catholic,Primary,School Single Entity,Individual Reporting,http://www.hcdallas.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,913,13,68,17,10,4,26,22.7,19,14.2,221,109,112,219.2,0,90,10,0
2024,45979,41221,1221,Emmanuel College,Altona North,VIC,3025,Catholic,Secondary,School Head Campus,Rolled Reporting,http://www.ecmelb.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,1075,77,11,26,33,29,210,201.6,99,84,2498,793,1705,2498,0,40,60,0
2024,45981,41231,1231,St Peter Julian Eymard,Mooroolbark,VIC,3138,Catholic,Primary,School Single Entity,Individual Reporting,http://www.spje.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1042,65,22,28,29,21,48,40.2,20,11.6,576,286,290,576,0,31,69,0
2024,45982,41008,1008,St Damian's School,Bundoora,VIC,3083,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sdbundoora.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1086,81,8,23,38,32,35,28,15,7.8,401,184,217,401,0,41,59,0
2024,45984,40772,772,Christ the King School,Newcomb,VIC,3219,Catholic,Primary,School Single Entity,Individual Reporting,http://www.ctknewcomb.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1059,72,15,32,31,22,26,22.3,8,5.6,249,142,107,249,1,6,94,0
2024,45985,40859,859,Mercy College,Coburg North,VIC,3058,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.mercycoburg.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,1045,66,22,29,28,22,43,35.1,23,18.6,410,410,0,410,1,47,53,0
2024,45986,41258,1258,St Timothy's School,Vermont,VIC,3133,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sttims.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-5,Major Cities,1036,62,21,31,37,11,8,4.8,4,1.8,28,14,14,28,0,53,47,0
2024,45987,41163,1163,St Mary's School,Maffra,VIC,3860,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stmmaffra.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1030,60,19,38,30,13,16,13.5,10,6,179,93,86,179,2,8,92,0
2024,45988,41121,1121,St Macartan's School,Mornington,VIC,3931,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smmornington.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1088,81,7,25,37,32,38,31.8,13,8,444,221,223,444,0,3,97,0
2024,45989,41039,1039,St John's School,Frankston East,VIC,3199,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjfrankstoneast.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1065,74,14,31,31,23,21,17.6,14,8.2,266,123,143,266,1,13,87,0
2024,45990,43101,3101,St Mary's College for the Deaf,Wantirna South,VIC,3152,Catholic,Special,School Head Campus,Rolled Reporting,http://smdeaf.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,U,Major Cities,1027,59,30,25,25,21,35,22.7,16,8.6,81,45,36,81,0,25,75,0
2024,45994,40846,846,John Paul College,Frankston,VIC,3199,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.jpc.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,1051,69,14,35,35,16,109,102.3,82,68.1,1234,570,664,1234,1,10,90,0
2024,45995,40959,959,St Anne's School,Seaford,VIC,3198,Catholic,Primary,School Single Entity,Individual Reporting,http://www.saseaford.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1068,75,12,29,35,24,20,16,9,6.5,184,87,97,184,5,18,82,0
2024,45996,56398,16398,Mazenod College,Mulgrave,VIC,3170,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.mazenod.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,1084,80,12,23,31,34,139,125.8,98,75.7,1443,0,1443,1443,0,38,62,0
2024,45997,41132,1132,St Martin de Porres School,Avondale Heights,VIC,3034,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smavondaleheights.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1092,82,7,25,34,34,25,21.4,21,13.7,289,144,145,289,0,47,53,0
